0
32.64,0.307384,21
32.6533,0.307384,20
32.6733,0.307384,19
32.68,0.307384,18
32.7133,0.307384,16
32.7133,0.307384,16
32.8133,0.307384,15
32.84,0.307384,14
32.8933,0.307384,13
32.9133,0.307384,12
33.1133,0.307384,11
33.1267,0.307384,10
33.2533,0.307384,9
33.34,0.307384,8
33.3467,0.307384,6
33.3467,0.307384,6
33.36,0.307384,5
33.38,0.307384,4
33.4067,0.307384,3
33.4333,0.307384,2
33.7667,0.307384,1
34.2933,0.307384,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
10
30.0933,0.307384,50
30.38,0.307384,49
30.82,0.307384,48
31.2333,0.307384,47
31.2667,0.307384,46
31.28,0.307384,44
31.28,0.307384,44
31.3,0.307384,43
31.4133,0.307384,42
31.4333,0.307384,40
31.4333,0.307384,40
31.4733,0.307384,39
31.6067,0.307384,38
31.6733,0.307384,37
31.7333,0.307384,36
31.7933,0.307384,34
31.7933,0.307384,34
31.8133,0.307384,33
31.8333,0.307384,32
31.8467,0.307384,31
31.88,0.307384,29
31.88,0.307384,29
31.9,0.307384,28
31.9533,0.307384,27
31.9667,0.307384,25
31.9667,0.307384,25
31.9933,0.307384,23
31.9933,0.307384,23
32.04,0.307384,22
32.0467,0.307384,21
32.06,0.307384,18
32.06,0.307384,18
32.06,0.307384,18
32.0867,0.307384,17
32.14,0.307384,13
32.14,0.307384,13
32.14,0.307384,13
32.14,0.307384,13
32.16,0.307384,11
32.16,0.307384,11
32.2067,0.307384,10
32.34,0.307384,9
32.4067,0.307384,8
32.4133,0.307384,7
32.46,0.307384,6
32.5333,0.307384,5
32.7133,0.307384,4
32.7467,0.307384,3
32.84,0.307384,2
33,0.307384,1
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
38.0133,0.307384,0
224,0,0
224,0,0
224,0,0
224,0,0
11
29.9133,0.307384,50
30.0867,0.307384,49
30.0933,0.307384,48
30.2533,0.307384,47
30.3067,0.307384,46
30.3333,0.307384,45
30.3733,0.307384,44
30.38,0.307384,42
30.38,0.307384,42
30.42,0.307384,41
30.6533,0.307384,40
30.9467,0.307384,39
31.0667,0.307384,38
31.1133,0.307384,37
31.22,0.307384,36
31.2667,0.307384,33
31.2667,0.307384,33
31.2667,0.307384,33
31.28,0.307384,31
31.28,0.307384,31
31.2867,0.307384,30
31.3333,0.307384,27
31.3333,0.307384,27
31.3333,0.307384,27
31.3467,0.307384,26
31.3533,0.307384,25
31.4133,0.307384,23
31.4133,0.307384,23
31.4733,0.307384,22
31.5067,0.307384,21
31.52,0.307384,20
31.68,0.307384,19
31.7333,0.307384,17
31.7333,0.307384,17
31.76,0.307384,16
31.7933,0.307384,14
31.7933,0.307384,14
31.8333,0.307384,12
31.8333,0.307384,12
31.8467,0.307384,11
31.86,0.307384,10
31.88,0.307384,9
31.9,0.307384,8
31.92,0.307384,7
31.9267,0.307384,6
31.94,0.307384,5
31.9933,0.307384,4
32.0133,0.307384,3
32.4667,0.307384,1
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
32.14,0.320587,0
224,0,0
224,0,0
224,0,0
33.0267,0.307384,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
12
29.36,0.307384,50
29.3933,0.307384,49
29.4333,0.307384,48
29.6067,0.307384,47
29.8267,0.307384,46
29.9133,0.307384,41
29.9133,0.307384,41
29.9133,0.307384,41
29.9133,0.307384,41
29.9133,0.307384,41
29.9267,0.307384,40
30.0867,0.307384,38
30.0867,0.307384,38
30.0933,0.307384,34
30.0933,0.307384,34
30.0933,0.307384,34
30.0933,0.307384,34
30.24,0.307384,33
30.2533,0.307384,32
30.2667,0.307384,31
30.3067,0.307384,29
30.3067,0.307384,29
30.34,0.307384,28
30.3733,0.307384,26
30.3733,0.307384,26
30.38,0.307384,25
30.5733,0.307384,23
30.5733,0.307384,23
30.6533,0.307384,22
30.6867,0.307384,21
30.6933,0.307384,20
30.8933,0.307384,19
30.94,0.307384,18
30.9867,0.307384,17
31.0133,0.307384,16
31.0267,0.307384,15
31.1533,0.307384,14
31.22,0.307384,13
31.2667,0.307384,8
31.2667,0.307384,8
31.2667,0.307384,8
31.2667,0.307384,8
31.2667,0.307384,8
31.2867,0.307384,7
31.3067,0.307384,6
31.3667,0.307384,4
31.3667,0.307384,4
31.4,0.307384,3
31.64,0.307384,2
31.86,0.307384,1
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
31.9733,0.307384,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
13
28.6733,0.307384,50
28.96,0.307384,49
29.2,0.307384,48
29.34,0.307384,47
29.36,0.307384,44
29.36,0.307384,44
29.36,0.307384,44
29.38,0.307384,43
29.3933,0.307384,41
29.3933,0.307384,41
29.4333,0.307384,39
29.4333,0.307384,39
29.4467,0.307384,38
29.5067,0.307384,37
29.5267,0.307384,36
29.6067,0.307384,34
29.6067,0.307384,34
29.6467,0.307384,32
29.6467,0.307384,32
29.7533,0.307384,31
29.8267,0.307384,28
29.8267,0.307384,28
29.8267,0.307384,28
29.88,0.307384,25
29.88,0.307384,25
29.88,0.307384,25
29.9,0.307384,24
29.9133,0.307384,23
29.9267,0.307384,22
29.94,0.307384,21
29.9467,0.307384,20
29.9867,0.307384,19
30.0133,0.307384,18
30.08,0.307384,17
30.0933,0.307384,10
30.0933,0.307384,10
30.0933,0.307384,10
30.0933,0.307384,10
30.0933,0.307384,10
30.0933,0.307384,10
30.0933,0.307384,10
30.1533,0.307384,9
30.24,0.307384,6
30.24,0.307384,6
30.24,0.307384,6
30.3667,0.307384,5
30.42,0.307384,4
30.6667,0.307384,3
30.8933,0.307384,2
31.02,0.307384,1
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
31.2667,0.307384,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
14
28.4933,0.307384,49
28.4933,0.307384,49
28.6533,0.307384,48
28.6733,0.307384,43
28.6733,0.307384,43
28.6733,0.307384,43
28.6733,0.307384,43
28.6733,0.307384,43
28.7467,0.307384,42
28.8267,0.307384,41
28.8467,0.307384,40
28.96,0.307384,35
28.96,0.307384,35
28.96,0.307384,35
28.96,0.307384,35
28.96,0.307384,35
28.98,0.307384,34
29.1733,0.307384,33
29.18,0.307384,32
29.2,0.307384,28
29.2,0.307384,28
29.2,0.307384,28
29.2,0.307384,28
29.2333,0.307384,27
29.2867,0.307384,26
29.34,0.307384,24
29.34,0.307384,24
29.36,0.307384,23
29.38,0.307384,22
29.3933,0.307384,19
29.3933,0.307384,19
29.3933,0.307384,19
29.4267,0.307384,18
29.4333,0.307384,15
29.4333,0.307384,15
29.4333,0.307384,15
29.4867,0.307384,14
29.5067,0.307384,13
29.5133,0.307384,12
29.5267,0.307384,10
29.5267,0.307384,10
29.5867,0.307384,9
29.5933,0.307384,8
29.6067,0.307384,6
29.6067,0.307384,6
29.62,0.307384,5
29.8267,0.307384,3
29.8267,0.307384,3
30.3733,0.307384,2
30.3867,0.307384,1
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
31.18,0.307384,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
224,0,0
15
27.9267,0.307384,48
27.9733,0.307384,47
28.14,0.307384,46
28.1533,0.307384,45
28.28,0.307384,44
28.42,0.307384,43
28.4467,0.307384,42
28.4933,0.307384,35
28.4933,0.307384,35
28.4933,0.307384,35
28.4933,0.307384,35
28.4933,0.307384,35
28.4933,0.307384,35
28.4933,0.307384,35
28.5,0.307384,34
28.6067,0.307384,33
28.6533,0.307384,31
28.6533,0.307384,31
28.66,0.307384,30
28.6733,0.307384,20
28.6733,0.307384,20
28.6733,0.307384,20
28.6733,0.307384,20
28.6733,0.307384,20
28.6733,0.307384,20
28.6733,0.307384,20
28.6733,0.307384,20
28.6733,0.307384,20
28.6733,0.307384,20
28.7267,0.307384,19
28.7733,0.298803,17
